"","X1","X2","X3","X4","X5"
"1306","red","red","red","red","red"
"1307","red","red","red","red","green"
"1308","red","red","red","red","red"
"1309","red","red","red","red","red"
"1310","red","red","red","red","red"
"1311","green","red","red","red","red"
"1312","red","red","red","red","red"
"1313","red","green","green","red","green"
"1314","green","red","red","red","red"
"1315","red","red","red","red","red"
"1316","red","red","red","red","red"
"1317","red","red","red","red","red"
"1318","red","red","red","red","red"
"1319","red","red","red","red","red"
"1320","red","red","red","red","red"
"1321","red","red","red","red","red"
"1322","red","red","red","red","red"
"1323","red","red","red","red","red"
"1324","green","red","red","red","red"
"1325","red","red","green","red","red"
"1326","red","red","red","green","red"
"1327","red","red","red","red","red"
"1328","red","red","red","red","red"
"1329","red","red","red","red","red"
"1330","red","red","red","red","red"
"1331","red","red","red","red","green"
"1332","red","red","red","red","red"
"1333","red","red","red","red","red"
"1334","red","red","red","red","red"
"1335","red","red","red","red","red"
"1336","red","red","red","red","red"
"1337","red","red","red","red","red"
"1338","red","red","red","red","red"
"1339","red","red","red","red","red"
"1340","red","red","red","red","red"
"1341","green","red","red","red","red"
"1342","red","red","red","red","red"
"1343","red","red","red","red","red"
"1344","green","red","red","red","red"
"1345","red","red","red","red","red"
"1346","red","green","red","red","red"
"1347","red","red","red","red","red"
"1348","red","green","green","green","red"
"1349","green","red","red","red","red"
"1350","red","red","red","red","red"
"1351","red","red","red","red","red"
"1352","red","red","red","red","red"
"1353","red","red","red","red","red"
"1354","red","red","red","red","red"
"1355","red","red","red","red","red"
"1356","red","red","red","green","red"
"1357","green","red","red","red","red"
"1358","red","red","red","red","red"
"1359","red","red","red","red","red"
"1360","red","red","red","red","green"
"1361","red","red","red","red","red"
"1362","red","red","red","red","red"
"1363","red","red","red","red","red"
"1364","red","red","red","red","red"
"1365","red","red","red","red","red"
"1366","red","red","red","red","red"
"1367","red","red","red","red","red"
"1368","red","red","red","green","red"
"1369","red","red","red","red","red"
"1370","red","red","red","red","red"
"1371","red","red","red","red","red"
"1372","red","red","red","red","red"
"1373","red","red","red","red","red"
"1374","red","red","red","red","red"
"1375","red","green","green","green","green"
"1376","red","red","red","green","red"
"1377","red","green","red","red","red"
"1378","green","red","red","red","red"
"1379","red","green","green","green","green"
"1380","green","red","red","red","red"
"1381","red","red","red","red","red"
"1382","red","red","green","red","red"
"1383","red","red","red","red","red"
"1384","red","red","red","red","red"
"1385","green","red","red","red","red"
"1386","red","red","red","red","red"
"1387","green","red","red","red","red"
"1388","red","red","red","red","red"
"1389","red","red","red","red","red"
"1390","red","red","red","red","red"
"1391","red","red","red","red","red"
"1392","red","red","red","red","green"
"1393","red","red","red","red","red"
"1394","red","red","red","red","red"
"1395","red","red","green","red","red"
"1396","red","red","red","red","red"
"1397","red","red","red","red","red"
"1398","red","green","green","green","green"
"1399","green","red","red","red","red"
"1400","red","red","red","red","red"
"1401","red","red","red","red","green"
"1402","red","red","red","red","red"
"1403","red","red","red","red","red"
"1404","red","green","green","green","red"
"1405","red","red","red","green","red"
"1406","red","red","red","red","red"
"1407","red","red","red","red","red"
"1408","green","red","red","red","red"
"1409","red","red","red","red","red"
"1410","red","red","red","red","red"
"1411","red","red","red","green","red"
"1412","red","green","green","green","green"
"1413","red","red","red","red","red"
"1414","green","red","red","red","red"
"1415","red","red","red","red","red"
"1416","red","red","red","red","red"
"1417","red","green","red","red","red"
"1418","red","red","red","red","red"
"1419","red","red","red","red","red"
"1420","red","red","red","red","red"
"1421","red","red","red","red","red"
"1422","red","red","red","red","red"
"1423","red","red","red","red","red"
"1424","red","red","red","red","red"
"1425","red","red","green","red","red"
"1426","red","red","red","red","red"
"1427","green","red","red","green","red"
"1428","red","red","red","red","red"
"1429","red","green","red","red","green"
"1430","red","red","red","red","red"
"1431","red","red","red","red","red"
"1432","red","red","red","red","red"
"1433","red","red","green","red","red"
"1434","green","red","red","red","red"
"1435","red","red","red","red","red"
"1436","red","red","red","red","red"
"1437","red","red","red","red","red"
"1438","red","red","red","red","red"
"1439","red","red","red","red","red"
"1440","red","red","red","red","red"
"1441","red","red","red","red","red"
"1442","red","red","red","red","red"
"1443","red","red","red","red","red"
"1444","red","red","red","red","red"
"1445","red","red","red","green","red"
"1446","red","red","red","red","red"
"1447","red","red","red","red","red"
"1448","red","red","red","red","red"
"1449","red","red","red","red","red"
"1450","red","red","red","red","green"
"1451","red","red","red","red","red"
"1452","red","red","red","red","red"
"1453","red","red","red","red","red"
"1454","red","red","red","red","red"
"1455","red","red","red","red","red"
"1456","red","green","red","red","red"
"1457","red","red","red","red","red"
"1458","red","red","red","red","red"
"1459","red","red","red","red","red"
"1460","red","red","red","red","red"
"1461","red","red","red","red","red"
"1462","green","red","red","red","red"
"1463","red","red","red","red","red"
"1464","red","red","red","red","red"
"1465","red","red","red","red","red"
"1466","red","red","red","red","red"
"1467","red","red","red","red","red"
"1468","red","red","red","red","red"
"1469","red","red","red","red","red"
"1470","red","red","red","red","red"
"1471","red","red","red","red","red"
"1472","red","red","red","red","red"
"1473","red","red","red","red","red"
"1474","red","red","red","red","red"
"1475","red","red","red","green","red"
"1476","red","red","red","red","red"
"1477","red","red","red","red","red"
"1478","red","red","red","red","red"
"1479","red","red","red","red","red"
"1480","red","red","red","red","red"
"1481","red","green","green","green","green"
"1482","red","red","red","red","red"
"1483","red","red","red","red","red"
"1484","red","red","red","red","red"
"1485","red","red","red","red","red"
"1486","green","red","red","red","red"
"1487","green","red","red","red","red"
"1488","red","red","red","red","red"
"1489","red","red","red","green","red"
"1490","red","red","red","red","red"
"1491","red","red","red","red","red"
"1492","red","red","red","red","red"
"1493","red","red","red","red","red"
"1494","red","red","red","red","red"
"1495","red","red","red","red","green"
"1496","red","red","red","red","red"
"1497","red","red","red","red","red"
"1498","red","red","red","red","red"
"1499","red","green","red","red","red"
"1500","red","red","red","red","red"
"1501","red","red","red","red","red"
"1502","red","red","red","green","red"
"1503","green","red","red","red","green"
"1504","red","red","red","green","red"
"1505","red","red","red","red","red"
"1506","red","red","red","red","red"
"1507","green","red","red","red","red"
"1508","red","red","red","red","green"
"1509","red","red","red","red","red"
"1510","green","red","red","red","red"
"1511","green","red","red","red","red"
"1512","red","red","green","red","red"
"1513","red","red","red","red","red"
"1514","red","red","red","red","red"
"1515","red","red","red","red","red"
"1516","green","red","red","red","red"
"1517","red","red","red","red","red"
"1518","red","red","red","red","green"
"1519","red","red","red","red","red"
"1520","red","red","red","red","red"
"1521","red","red","red","red","red"
"1522","red","red","red","green","red"
"1523","red","red","red","red","red"
"1524","red","green","red","red","red"
"1525","red","red","red","red","red"
"1526","red","green","green","red","red"
"1527","red","red","red","red","red"
"1528","red","red","red","red","red"
"1529","red","red","red","red","red"
"1530","red","red","red","red","red"
"1531","red","red","red","red","red"
"1532","red","red","red","red","red"
"1533","red","red","red","red","red"
"1534","red","red","red","red","red"
"1535","red","red","red","red","red"
"1536","red","red","red","red","red"
"1537","red","red","red","red","red"
"1538","red","green","red","red","red"
"1539","red","red","red","red","red"
"1540","red","green","green","red","red"
"1541","red","red","red","red","red"
"1542","red","green","green","green","green"
"1543","red","red","red","red","red"
"1544","red","red","red","red","red"
"1545","red","red","red","red","red"
"1546","red","red","green","red","red"
"1547","red","red","red","red","red"
"1548","red","green","green","red","red"
"1549","red","red","red","red","red"
"1550","red","red","red","red","red"
"1551","red","red","red","red","red"
"1552","red","red","red","red","red"
"1553","red","red","red","red","red"
"1554","red","red","red","red","red"
"1555","red","red","red","red","red"
"1556","red","red","red","red","red"
"1557","red","green","green","green","green"
"1558","red","red","red","red","red"
"1559","red","red","red","red","red"
"1560","red","red","red","red","red"
"1561","red","red","red","red","red"
"1562","red","red","red","red","red"
"1563","red","red","red","red","red"
"1564","red","red","red","red","red"
"1565","red","green","red","red","red"
"1566","red","red","green","red","red"
"1567","red","red","red","red","green"
"1568","red","red","red","red","red"
"1569","red","red","red","red","red"
"1570","red","red","red","red","green"
"1571","red","red","red","red","red"
"1572","red","green","green","red","red"
"1573","red","red","red","red","red"
"1574","red","red","red","red","red"
"1575","red","red","red","red","red"
"1576","red","red","red","red","red"
"1577","red","green","green","green","green"
"1578","red","red","red","red","red"
"1579","red","red","red","red","red"
"1580","red","red","red","red","red"
"1581","red","red","red","red","red"
"1582","red","green","green","green","green"
"1583","red","red","red","green","red"
"1584","red","red","red","red","red"
"1585","red","red","red","red","red"
"1586","red","red","red","red","red"
"1587","red","red","red","red","red"
"1588","red","red","red","red","red"
"1589","red","red","red","red","red"
"1590","red","red","red","red","red"
"1591","red","red","green","green","red"
"1592","green","red","red","red","red"
"1593","green","red","red","red","red"
"1594","red","red","red","red","red"
"1595","red","red","red","red","red"
"1596","red","red","red","red","red"
"1597","red","red","green","red","red"
"1598","red","red","red","red","red"
"1599","red","red","red","red","red"
"1600","red","red","red","red","red"
"1601","red","red","red","red","red"
"1602","red","red","red","red","red"
"1603","red","red","red","red","red"
"1604","red","red","green","green","red"
"1605","red","red","red","red","red"
"1606","red","red","red","red","red"
"1607","red","red","red","red","red"
"1608","red","red","red","red","red"
"1609","red","red","red","red","red"
"1610","red","red","red","red","red"
"1611","red","red","red","red","red"
"1612","red","red","red","red","red"
"1613","red","red","red","red","red"
"1614","red","red","red","red","red"
"1615","green","red","green","green","red"
"1616","red","red","red","red","red"
"1617","red","red","red","red","red"
"1618","red","red","red","red","red"
"1619","red","red","red","red","red"
"1620","green","red","red","red","red"
"1621","red","red","red","red","red"
"1622","red","red","red","red","red"
"1623","red","red","red","red","red"
"1624","red","green","green","red","red"
"1625","red","red","red","red","red"
"1626","red","red","red","red","red"
"1627","red","red","red","red","green"
"1628","red","red","red","red","red"
"1629","red","red","red","red","red"
"1630","red","red","red","red","red"
"1631","red","red","red","red","red"
"1632","red","red","red","red","red"
"1633","red","red","red","red","red"
"1634","red","red","green","red","red"
"1635","red","red","red","red","red"
"1636","red","red","red","red","red"
"1637","red","green","green","green","green"
"1638","red","red","red","red","red"
"1639","red","green","green","green","green"
"1640","red","red","red","red","red"
"1641","red","red","red","red","red"
"1642","red","red","red","red","red"
"1643","red","red","red","red","red"
"1644","red","red","red","red","red"
"1645","red","red","red","red","red"
"1646","red","red","red","red","red"
"1647","red","red","red","red","red"
"1648","red","red","red","red","red"
"1649","red","red","red","red","green"
"1650","red","green","red","red","red"
"1651","red","red","green","red","red"
"1652","red","red","red","red","red"
"1653","red","red","red","red","red"
"1654","red","red","red","red","red"
"1655","red","red","red","red","red"
"1656","green","red","red","red","red"
"1657","red","red","red","red","red"
"1658","red","red","red","red","red"
"1659","red","red","red","red","red"
"1660","red","red","red","red","red"
"1661","red","red","red","red","red"
"1662","red","red","red","red","red"
"1663","red","red","red","red","green"
"1664","red","red","green","red","red"
"1665","red","red","red","red","red"
"1666","red","red","red","red","red"
"1667","green","green","red","red","red"
"1668","green","red","red","red","red"
"1669","red","red","red","red","red"
"1670","red","red","red","red","red"
"1671","red","red","red","red","green"
"1672","red","red","red","red","red"
"1673","red","red","red","red","red"
"1674","red","red","red","red","red"
"1675","red","red","red","red","red"
"1676","green","red","red","green","red"
"1677","red","red","red","red","red"
"1678","green","red","red","red","red"
"1679","red","red","red","red","red"
"1680","red","red","red","red","red"
"1681","red","red","red","red","red"
"1682","red","red","red","red","red"
"1683","red","red","red","red","red"
"1684","red","red","red","red","red"
"1685","red","red","red","red","red"
"1686","red","green","green","green","green"
"1687","red","green","red","red","red"
"1688","red","red","red","red","red"
"1689","green","red","red","red","red"
"1690","red","green","green","red","red"
"1691","red","red","red","red","red"
"1692","red","red","red","red","red"
"1693","red","red","red","red","red"
"1694","red","red","red","red","red"
"1695","red","green","red","green","green"
"1696","red","red","red","red","red"
"1697","red","red","red","red","green"
"1698","red","red","red","red","green"
"1699","red","red","red","green","red"
"1700","red","red","red","red","red"
"1701","red","red","red","red","red"
"1702","red","red","red","red","red"
"1703","red","red","red","red","red"
"1704","red","red","red","red","red"
"1705","red","green","red","red","green"
"1706","red","red","red","red","red"
"1707","red","red","red","red","red"
"1708","red","red","red","red","red"
"1709","red","red","red","red","red"
"1710","red","red","red","red","red"
"1711","red","red","red","red","red"
"1712","red","red","red","red","red"
"1713","red","red","red","red","red"
"1714","red","red","red","red","red"
"1715","red","red","red","red","red"
"1716","green","red","red","red","red"
"1717","red","green","red","red","red"
"1718","red","red","red","red","red"
"1719","red","red","red","red","red"
"1720","red","red","red","red","red"
"1721","red","green","red","red","red"
"1722","red","red","red","red","red"
"1723","red","red","red","red","red"
"1724","red","red","red","red","red"
"1725","red","red","red","red","red"
"1726","red","red","red","red","red"
"1727","red","red","red","green","red"
"1728","red","red","red","red","red"
"1729","red","red","red","red","red"
"1730","red","red","red","red","red"
"1731","red","red","red","red","red"
"1732","red","red","red","red","red"
"1733","red","red","red","red","red"
"1734","red","green","green","red","red"
"1735","red","red","green","red","red"
"1736","red","red","red","green","red"
"1737","red","red","red","red","red"
"1738","red","red","red","red","red"
"1739","red","red","red","red","red"
"1740","red","green","green","green","green"
"1741","red","green","green","green","green"
"1742","red","red","red","red","red"
"1743","red","red","red","red","red"
"1744","red","red","red","red","red"
"1745","red","red","red","red","red"
"1746","red","red","red","red","red"
"1747","red","red","red","red","red"
"1748","red","red","red","red","red"
"1749","red","red","red","red","red"
"1750","red","green","red","red","red"
"1751","red","red","red","red","red"
"1752","red","red","red","red","red"
"1753","red","red","red","red","red"
"1754","red","red","red","red","red"
"1755","red","red","red","red","red"
"1756","red","red","red","red","red"
"1757","red","red","red","red","red"
"1758","red","red","red","red","red"
"1759","red","red","red","red","green"
"1760","red","red","red","red","red"
"1761","red","red","red","red","red"
"1762","red","red","red","red","red"
"1763","red","red","red","red","red"
"1764","red","red","red","red","red"
"1765","red","red","green","red","red"
"1766","red","red","red","green","red"
"1767","red","red","red","red","red"
"1768","red","red","red","red","green"
"1769","red","red","red","red","red"
"1770","red","red","red","red","red"
"1771","red","red","red","red","red"
"1772","red","green","red","red","red"
"1773","red","green","green","red","red"
"1774","red","red","red","red","red"
"1775","red","red","red","red","red"
"1776","red","red","red","red","red"
"1777","red","red","red","red","red"
"1778","red","red","red","red","red"
"1779","red","red","red","red","red"
"1780","red","red","red","red","red"
"1781","red","red","green","red","red"
"1782","red","red","red","red","red"
"1783","red","red","red","red","red"
"1784","red","red","red","red","red"
"1785","red","red","red","red","red"
"1786","red","red","red","green","red"
"1787","red","red","red","red","red"
"1788","red","red","red","red","red"
"1789","red","red","red","red","red"
"1790","red","red","red","red","red"
"1791","green","green","red","red","red"
"1792","red","red","red","red","red"
"1793","red","red","green","red","red"
"1794","red","red","red","red","red"
"1795","green","red","red","red","green"
"1796","red","red","red","red","red"
"1797","red","red","red","red","red"
"1798","red","red","red","red","red"
"1799","red","red","red","red","red"
"1800","red","green","green","green","green"
"1801","red","green","green","green","green"
"1802","red","green","green","green","green"
"1803","red","red","red","red","red"
"1804","red","red","red","red","red"
"1805","red","red","red","green","red"
"1806","red","red","red","red","red"
"1807","red","red","red","red","red"
"1808","red","red","red","red","red"
"1809","red","red","red","red","red"
"1810","red","red","red","red","red"
"1811","red","red","red","red","green"
"1812","red","red","red","red","red"
"1813","red","red","red","red","red"
"1814","red","red","red","red","red"
"1815","red","green","red","red","red"
"1816","red","red","red","red","red"
"1817","red","green","green","green","green"
"1818","red","red","red","red","red"
"1819","red","red","red","green","red"
"1820","red","red","red","red","green"
"1821","red","red","red","green","red"
"1822","red","green","green","red","red"
"1823","red","green","green","green","green"
"1824","red","red","red","red","green"
"1825","red","red","red","red","red"
"1826","red","red","red","red","red"
"1827","red","red","red","red","red"
"1828","red","red","red","red","red"
"1829","red","green","red","red","red"
"1830","red","red","red","red","red"
"1831","red","red","red","red","red"
"1832","green","red","red","red","red"
"1833","red","red","red","red","red"
"1834","red","green","green","green","red"
"1835","red","red","red","red","red"
"1836","red","red","red","red","red"
"1837","red","red","red","red","red"
"1838","red","red","red","red","red"
"1839","red","red","red","green","red"
"1840","red","red","red","red","red"
"1841","red","red","red","green","red"
"1842","red","red","red","red","red"
"1843","red","green","green","green","green"
"1844","red","red","red","red","red"
"1845","red","red","red","red","red"
"1846","red","red","red","red","red"
"1847","red","red","red","red","red"
"1848","red","red","red","red","red"
"1849","red","red","red","red","red"
"1850","red","red","green","red","red"
"1851","green","green","green","red","red"
"1852","red","red","red","red","red"
"1853","red","red","red","red","red"
"1854","red","red","green","red","red"
"1855","red","red","red","red","red"
"1856","red","red","red","red","green"
"1857","red","red","red","red","green"
"1858","red","red","red","red","red"
"1859","green","red","red","red","red"
"1860","red","red","red","red","red"
"1861","red","red","red","red","red"
"1862","red","red","red","red","red"
"1863","red","green","green","green","green"
"1864","red","green","red","red","red"
"1865","red","red","red","red","red"
"1866","red","red","red","red","red"
"1867","green","red","red","red","red"
"1868","green","red","red","red","red"
"1869","red","red","red","red","red"
"1870","red","red","red","red","red"
"1871","red","red","red","red","red"
"1872","red","red","red","green","red"
"1873","red","green","red","red","red"
"1874","red","red","red","red","red"
"1875","red","red","red","red","red"
"1876","red","red","red","red","red"
"1877","red","red","red","red","red"
"1878","green","red","red","red","red"
"1879","red","red","red","red","red"
"1880","red","red","red","red","red"
"1881","red","red","red","red","red"
"1882","red","red","green","red","red"
"1883","green","red","red","red","red"
"1884","red","red","red","red","red"
"1885","red","red","red","red","red"
"1886","red","green","red","red","red"
"1887","red","red","red","red","red"
"1888","red","red","red","red","red"
"1889","red","red","red","red","red"
"1890","red","red","red","red","red"
"1891","red","red","red","red","red"
"1892","green","red","red","red","red"
"1893","red","red","red","red","red"
"1894","red","red","red","red","red"
"1895","red","red","red","red","red"
"1896","red","red","red","red","red"
"1897","red","red","red","red","red"
"1898","red","red","red","red","red"
"1899","red","green","red","red","red"
"1900","red","red","red","red","red"
"1901","red","red","red","red","red"
"1902","red","red","red","red","red"
"1903","red","red","red","red","red"
"1904","green","red","red","red","red"
"1905","red","red","red","red","red"
"1906","red","red","red","red","red"
"1907","red","red","red","red","red"
"1908","red","red","red","red","red"
"1909","red","red","red","red","red"
"1910","red","red","red","red","red"
"1911","red","green","green","green","green"
"1912","red","red","red","red","red"
"1913","red","green","green","green","green"
"1914","green","red","red","red","red"
"1915","red","red","red","red","red"
"1916","red","green","green","green","green"
"1917","red","red","red","red","red"
"1918","red","red","red","red","red"
"1919","red","red","red","red","red"
"1920","red","red","red","red","red"
"1921","green","red","red","red","red"
"1922","green","red","red","red","red"
"1923","red","red","red","red","red"
"1924","red","red","red","red","red"
"1925","red","green","red","red","red"
"1926","red","red","red","red","red"
"1927","red","red","red","red","red"
"1928","green","red","red","red","red"
"1929","red","red","green","red","red"
"1930","red","green","green","red","red"
"1931","red","red","red","red","red"
"1932","red","red","red","red","red"
"1933","red","red","red","red","green"
"1934","red","red","red","red","red"
"1935","red","green","green","red","green"
"1936","red","green","red","red","red"
"1937","red","red","green","red","red"
"1938","red","red","red","red","red"
"1939","red","red","red","red","red"
"1940","red","red","red","red","green"
"1941","red","red","red","red","red"
"1942","red","red","red","red","red"
"1943","red","red","red","red","red"
"1944","red","red","red","red","red"
"1945","red","green","green","green","green"
"1946","red","red","red","red","red"
"1947","red","red","red","red","red"
"1948","red","red","red","red","red"
"1949","red","red","red","red","red"
"1950","red","red","red","red","red"
"1951","red","red","red","red","red"
"1952","green","red","red","red","red"
"1953","green","red","red","red","red"
"1954","red","red","red","red","green"
"1955","red","red","red","red","red"
"1956","red","red","green","red","red"
"1957","red","red","red","red","red"
"1958","red","red","red","green","red"
"1959","red","red","red","red","red"
"1960","red","red","red","red","red"
"1961","red","red","red","green","red"
"1962","red","red","red","red","red"
"1963","red","red","red","red","red"
"1964","red","red","red","red","red"
"1965","red","red","red","red","red"
"1966","red","red","red","green","red"
"1967","red","red","red","red","red"
"1968","red","red","red","red","red"
"1969","red","red","red","red","red"
"1970","red","red","red","red","red"
"1971","red","red","red","red","red"
"1972","green","red","red","green","red"
"1973","red","red","red","green","red"
"1974","red","green","red","red","red"
"1975","green","red","red","red","red"
"1976","red","red","red","red","red"
"1977","red","red","red","red","red"
"1978","red","red","red","red","red"
"1979","red","red","red","red","green"
"1980","red","red","red","red","red"
"1981","green","red","red","red","red"
"1982","red","red","red","red","red"
"1983","green","red","red","red","red"
"1984","red","red","red","red","red"
"1985","red","red","red","red","green"
"1986","red","red","red","red","red"
"1987","red","red","red","red","red"
"1988","red","red","red","red","red"
"1989","red","red","red","red","red"
"1990","red","red","red","red","red"
"1991","red","red","red","red","red"
"1992","red","red","red","red","red"
"1993","red","red","red","red","red"
"1994","red","red","red","red","red"
"1995","red","red","red","red","red"
"1996","red","red","red","red","red"
"1997","red","green","red","red","red"
"1998","red","red","red","red","red"
"1999","red","red","red","red","red"
"2000","red","red","red","red","red"
"2001","red","red","red","red","red"
"2002","red","green","green","green","green"
"2003","red","red","red","red","green"
"2004","red","red","red","red","red"
"2005","red","red","red","red","red"
"2006","red","red","red","red","red"
"2007","red","red","red","green","red"
"2008","red","red","red","red","red"
"2009","red","red","red","red","red"
"2010","green","red","red","red","red"
"2011","red","red","red","red","red"
"2012","red","red","red","red","red"
"2013","red","red","red","red","green"
"2014","red","red","red","red","red"
"2015","red","red","red","red","red"
"2016","red","red","red","red","red"
"2017","red","green","green","green","green"
"2018","red","red","red","red","red"
"2019","red","red","red","green","red"
"2020","red","red","red","red","red"
"2021","red","red","red","red","red"
"2022","red","red","red","red","red"
"2023","red","green","green","red","red"
"2024","red","red","red","red","red"
"2025","red","red","red","red","red"
"2026","red","red","red","red","red"
"2027","red","green","green","green","green"
"2028","red","red","red","red","red"
"2029","red","red","red","green","red"
"2030","red","red","red","red","red"
"2031","red","red","red","red","green"
"2032","red","red","green","red","red"
"2033","red","red","red","red","red"
"2034","red","red","red","red","green"
"2035","red","red","red","red","red"
"2036","red","red","red","red","red"
"2037","red","red","red","red","red"
"2038","red","red","red","red","red"
"2039","red","red","red","red","red"
"2040","red","red","red","red","red"
"2041","red","red","red","red","red"
"2042","red","red","red","red","red"
"2043","red","red","green","red","red"
"2044","red","red","red","red","red"
"2045","red","red","red","red","red"
"2046","red","red","red","red","red"
"2047","red","red","red","red","red"
"2048","red","green","green","red","red"
"2049","red","red","red","red","red"
"2050","red","red","red","red","red"
"2051","red","red","red","red","red"
"2052","red","red","red","red","red"
"2053","red","red","red","red","red"
"2054","red","red","red","red","red"
"2055","red","red","red","red","red"
"2056","red","red","red","red","red"
"2057","red","red","red","red","red"
"2058","red","red","red","red","red"
"2059","red","red","red","red","red"
"2060","red","red","red","red","red"
"2061","red","red","red","green","red"
"2062","red","red","red","green","red"
"2063","red","red","red","red","red"
"2064","red","red","red","green","red"
"2065","red","red","red","red","red"
"2066","red","red","red","red","red"
"2067","red","red","red","red","red"
"2068","red","red","red","red","red"
"2069","red","red","red","green","red"
"2070","red","red","red","red","red"
"2071","red","red","red","red","red"
"2072","red","red","red","red","red"
"2073","red","red","red","red","red"
"2074","green","red","red","red","green"
"2075","red","red","red","red","red"
"2076","red","red","red","red","red"
"2077","green","red","red","red","red"
"2078","red","red","red","red","red"
"2079","red","red","red","red","red"
"2080","red","red","red","red","red"
"2081","red","red","red","red","red"
"2082","red","red","red","red","red"
"2083","green","green","green","green","green"
"2084","red","red","red","red","red"
"2085","red","red","red","red","red"
"2086","red","red","red","red","red"
"2087","red","red","red","red","red"
"2088","red","red","red","red","red"
"2089","green","red","red","red","red"
"2090","red","red","red","red","red"
"2091","red","red","red","red","red"
"2092","red","red","red","red","green"
"2093","red","red","red","red","red"
"2094","red","red","red","red","red"
"2095","red","red","red","red","green"
"2096","red","red","red","red","red"
"2097","red","red","red","red","red"
"2098","red","red","red","red","red"
"2099","red","red","red","green","red"
"2100","red","red","red","green","red"
"2101","red","red","red","red","red"
"2102","green","red","red","red","red"
"2103","red","red","red","red","red"
"2104","red","green","red","red","red"
"2105","red","red","red","red","red"
"2106","red","red","red","red","red"
"2107","red","red","red","red","red"
"2108","red","red","red","red","red"
"2109","red","red","red","red","red"
"2110","green","red","red","red","red"
"2111","red","red","red","red","red"
"2112","red","green","red","red","green"
"2113","red","red","red","red","red"
"2114","red","red","red","red","red"
"2115","red","red","red","red","red"
"2116","red","red","red","red","red"
"2117","red","red","red","red","red"
"2118","green","green","green","green","green"
"2119","red","red","red","red","red"
"2120","red","red","red","red","red"
"2121","red","red","red","red","red"
"2122","red","red","red","red","red"
"2123","red","red","red","red","red"
"2124","red","red","red","red","red"
"2125","red","red","red","red","green"
"2126","red","red","red","red","green"
"2127","red","red","red","red","red"
"2128","red","red","red","red","red"
"2129","red","red","red","red","red"
"2130","red","red","green","red","red"
"2131","red","red","red","red","red"
"2132","red","red","red","red","red"
"2133","red","red","red","red","red"
"2134","red","red","red","red","red"
"2135","red","red","red","red","red"
"2136","red","red","red","red","red"
"2137","red","red","red","red","red"
"2138","red","red","red","red","red"
"2139","red","red","red","red","red"
"2140","red","red","red","red","red"
"2141","red","red","green","red","red"
"2142","red","red","red","red","red"
"2143","red","red","red","red","red"
"2144","red","green","red","red","red"
"2145","red","red","red","red","red"
"2146","red","red","red","red","red"
"2147","green","red","red","red","red"
"2148","red","red","red","red","red"
"2149","red","red","red","red","red"
"2150","red","red","red","red","red"
"2151","red","red","red","green","red"
"2152","red","red","green","red","red"
"2153","red","red","red","red","red"
"2154","red","red","red","red","red"
"2155","red","red","red","red","red"
"2156","red","green","green","green","red"
"2157","red","red","red","red","red"
"2158","red","red","red","red","red"
"2159","red","red","red","red","red"
"2160","red","red","red","red","red"
"2161","red","red","red","red","red"
"2162","red","red","red","red","red"
"2163","red","red","red","red","green"
"2164","red","red","red","red","red"
"2165","red","red","red","red","red"
"2166","green","red","red","red","red"
"2167","red","red","red","red","red"
"2168","red","red","red","red","red"
"2169","red","red","red","red","red"
"2170","red","red","red","red","red"
"2171","red","red","red","red","red"
"2172","red","red","red","green","red"
"2173","red","red","red","red","red"
"2174","red","red","red","red","green"
"2175","red","red","red","red","red"
"2176","red","red","red","red","red"
"2177","red","green","green","red","red"
"2178","green","red","red","red","red"
"2179","red","red","red","red","red"
"2180","red","red","red","red","red"
"2181","red","red","red","red","red"
"2182","red","red","red","red","red"
"2183","red","green","red","red","red"
"2184","red","red","red","red","red"
"2185","red","red","red","red","red"
"2186","red","red","red","green","red"
"2187","red","red","red","red","red"
"2188","red","red","red","red","red"
"2189","red","red","red","red","red"
"2190","red","red","green","red","red"
"2191","red","red","red","red","red"
"2192","red","red","red","red","red"
"2193","red","red","red","red","red"
"2194","red","red","green","red","red"
"2195","red","red","red","red","red"
"2196","red","red","red","red","red"
"2197","red","red","red","red","red"
"2198","red","red","red","red","red"
"2199","red","red","red","red","red"
"2200","red","red","red","red","red"
"2201","red","red","red","red","red"
"2202","red","green","green","green","green"
"2203","red","red","red","red","red"
"2204","red","red","red","red","red"
"2205","red","red","red","red","red"
"2206","red","red","red","red","red"
"2207","red","red","red","red","red"
"2208","red","red","red","red","red"
"2209","red","red","red","red","red"
"2210","red","green","red","red","red"
"2211","red","red","red","red","red"
"2212","red","red","red","red","red"
"2213","red","red","red","red","red"
"2214","red","red","red","red","red"
"2215","green","red","red","red","red"
"2216","red","red","red","red","red"
"2217","red","red","red","red","red"
"2218","red","red","red","red","red"
"2219","red","red","red","red","red"
"2220","red","red","red","red","red"
"2221","red","red","red","red","red"
"2222","red","red","red","red","red"
"2223","red","red","red","red","red"
"2224","red","red","red","red","red"
"2225","green","red","red","red","red"
"2226","red","red","red","red","red"
"2227","red","red","red","red","red"
"2228","red","red","red","red","red"
"2229","red","red","red","red","red"
"2230","red","red","red","red","red"
"2231","red","red","red","red","red"
"2232","red","red","red","red","red"
"2233","red","red","red","red","red"
"2234","red","red","red","red","red"
"2235","red","red","red","red","red"
"2236","red","red","red","red","green"
"2237","red","red","green","red","red"
